ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586207347679;230;232;242;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207347714;230;233;244;250;207;243;239;251;207;223;245;266;202;229;249;261;35
1586207347751;229;231;243;250;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207347785;228;230;241;249;209;245;241;252;207;222;243;265;202;230;250;262;35
1586207347822;230;231;242;248;207;244;241;253;208;223;243;265;201;229;249;262;35
1586207347857;231;233;243;248;207;243;239;252;208;224;245;266;201;229;249;261;35
1586207347893;230;232;244;250;208;244;239;251;207;223;244;266;202;230;249;261;35
1586207347929;228;231;243;250;209;245;240;251;206;222;243;265;202;230;250;262;35
1586207347964;229;230;241;248;208;245;241;253;208;222;243;264;201;230;250;263;35
1586207348000;230;232;242;248;207;244;241;253;208;224;244;265;201;229;249;262;35
1586207348036;231;233;243;249;207;243;239;251;208;223;244;266;202;229;249;261;35
1586207348071;229;232;244;250;208;244;240;251;207;222;244;266;202;230;250;262;35
1586207348107;228;230;242;250;209;245;241;252;206;222;243;265;202;230;250;262;35
1586207348143;229;231;241;248;208;245;241;253;208;223;243;264;201;229;250;262;35
1586207348179;231;232;242;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207348215;230;233;244;250;207;243;239;251;207;223;245;266;202;230;249;261;35
1586207348250;228;231;243;250;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207348286;228;230;242;249;209;245;241;252;207;222;243;265;202;230;250;263;35
1586207348321;230;231;242;248;207;244;241;253;208;223;243;265;201;229;250;262;35
1586207348357;231;232;243;249;207;243;239;252;208;224;245;266;201;229;249;261;35
1586207348393;230;232;244;250;208;244;239;250;207;223;244;266;202;230;249;261;35
1586207348428;228;231;243;250;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207348465;229;230;241;248;208;245;242;253;207;222;243;264;201;229;250;263;35
1586207348500;230;232;242;248;206;244;241;253;208;224;244;265;201;229;249;262;35
1586207348536;230;233;243;249;207;243;239;251;208;224;245;266;202;229;249;261;35
1586207348571;229;232;244;250;208;244;240;251;206;222;244;266;203;230;250;262;35
1586207348607;228;230;242;249;209;245;241;252;207;222;243;265;202;230;251;262;35
1586207348643;229;231;241;248;207;245;241;253;208;223;243;265;201;229;250;263;35
1586207348678;231;232;242;248;206;243;240;252;208;224;244;265;201;229;249;261;35
1586207348714;230;233;244;250;207;243;239;251;207;223;244;266;202;230;249;261;35
1586207348750;228;231;243;250;209;245;240;251;206;222;243;266;203;230;250;261;35
1586207348785;229;230;241;249;208;245;241;252;207;222;243;265;201;230;250;263;35
1586207348821;230;231;242;248;207;244;241;253;208;223;243;265;201;229;250;262;35
1586207348857;231;232;243;249;207;243;239;252;208;224;245;266;201;229;249;261;35
1586207348892;230;232;244;250;208;243;239;251;207;223;244;266;202;230;250;261;35
1586207348928;228;230;243;250;209;245;240;251;207;222;243;265;202;230;250;262;35
1586207348964;229;229;242;249;208;245;241;253;207;222;243;264;201;229;250;263;35
1586207349000;231;230;242;249;206;243;241;253;208;224;244;265;201;229;249;262;35
1586207349035;231;230;244;250;207;243;239;251;208;224;245;266;202;229;249;261;35
1586207349071;230;228;245;252;208;244;239;250;206;222;244;266;202;230;250;261;35
1586207349107;229;226;243;251;209;245;241;252;207;222;243;265;202;230;250;262;35
1586207349142;231;226;243;249;207;245;241;253;208;223;243;264;201;229;250;262;35
1586207349178;232;227;244;250;206;242;240;252;208;224;244;265;201;228;249;261;35
1586207349214;232;228;245;251;207;243;239;250;207;223;244;266;202;230;249;261;35
1586207349250;230;226;245;252;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207349285;230;225;243;250;209;245;242;253;207;222;243;264;201;230;250;263;35
1586207349329;231;226;243;249;206;244;241;253;208;223;244;265;201;229;249;262;35
1586207349358;232;227;245;250;206;242;239;252;208;223;245;266;201;229;249;261;35
1586207349392;231;227;245;252;208;243;239;250;207;223;244;266;202;230;250;261;35
1586207349428;230;225;244;252;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207349463;230;225;243;250;208;245;242;253;207;222;243;264;201;229;250;263;35
1586207349499;232;226;243;250;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207349536;232;227;245;251;207;242;239;251;208;223;244;266;202;229;249;261;35
1586207349571;230;226;245;252;209;244;240;250;206;222;244;266;202;230;250;262;35
1586207349607;230;225;243;251;209;245;241;252;207;222;243;265;202;230;250;262;35
1586207349642;231;225;243;249;207;245;241;254;208;223;243;264;201;229;250;262;35
1586207349678;232;227;244;250;206;242;240;252;208;224;244;265;201;229;249;261;35
1586207349714;232;227;245;252;208;243;238;250;207;223;244;266;202;230;249;261;35
1586207349749;230;226;245;252;209;245;240;251;206;222;243;265;202;230;250;261;35
1586207349785;230;225;243;250;209;245;242;253;207;222;243;265;201;230;250;262;35
1586207349821;231;226;243;250;206;244;241;253;208;223;243;265;201;229;249;262;35
1586207349857;232;227;244;250;206;242;239;251;208;224;245;266;201;229;249;261;35
1586207349892;231;227;245;252;208;243;239;250;207;223;244;266;202;230;249;261;35
1586207349928;230;225;244;252;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207349964;230;225;243;250;208;245;242;253;208;222;243;264;201;230;250;262;35
1586207349999;232;226;243;249;206;243;240;253;208;224;244;264;201;229;249;262;35
1586207350035;232;227;245;251;207;243;239;251;208;223;245;266;202;229;249;261;35
1586207350071;230;226;245;252;209;244;239;250;206;222;244;266;202;230;250;262;35
1586207350106;230;225;243;251;209;245;241;252;207;222;243;264;202;230;250;262;35
1586207350142;231;225;243;249;207;245;241;253;208;223;243;264;201;229;249;262;35
1586207350178;232;227;244;250;206;242;240;252;208;224;244;265;201;229;249;261;35
1586207350214;232;227;245;251;208;243;239;250;207;223;244;266;202;230;249;261;35
1586207350250;229;225;245;252;209;245;240;251;206;222;243;265;202;230;250;262;35
1586207350285;229;224;242;250;208;245;242;253;207;222;242;265;201;230;250;262;35
